Year,Current City,Current State,Current Country,Permanent City,Permanent State,Permanent Country,Course
2024,MUMBAI,MAHARASHTRA,India,MUMBAI,MAHARASHTRA,INDIA,BBA (Business Analytics)
2024,PUNE,MAHARASHTRA,India,EAST DELHI,DELHI,INDIA,BBA (Business Analytics)
2024,AHMADNAGAR,MAHARASHTRA,India,AHMADNAGAR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2024,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2024,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2024,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2024,Bhubaneswar,ODISHA,India,Bhubaneswar,ODISHA,INDIA,BBA (Business Analytics)
2024,TOOTHUKUDI,TAMILNADU,India,TOOTHUKUDI,TAMILNADU,INDIA,BBA (Business Analytics)
2024,JABALPUR,MADHYA PRADESH,India,JABALPUR,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2024,JAMMU,JAMMU AND KASHMIR,India,JAMMU,JAMMU AND KASHMIR,INDIA,BBA (Business Analytics)
2024,NALANDA,BIHAR,India,NALANDA,BIHAR,INDIA,BBA (Business Analytics)
2024,JAMMU,JAMMU AND KASHMIR,India,JAMMU,JAMMU AND KASHMIR,INDIA,BBA (Business Analytics)
2024,BILASPUR,CHHATTISGARH,India,BILASPUR,CHHATTISGARH,INDIA,BBA (Business Analytics)
2024,DHANBAD,JHARKHAND,India,DHANBAD,JHARKHAND,INDIA,BBA (Business Analytics)
2024,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2024,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2024,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2024,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,BBA (Business Analytics)
2024,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2024,PANCHKULA,HARYANA,India,DEHRA DUN,UTTARAKHAND,INDIA,BBA (Business Analytics)
2024,VADODARA,GUJARAT,India,VADODARA,GUJARAT,INDIA,BBA (Business Analytics)
2024,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2024,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2024,SOLAPUR,MAHARASHTRA,India,SOLAPUR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2024,GORAKHPUR,UTTAR PRADESH,India,GORAKHPUR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2024,NELLORE,ANDHRA PRADESH,India,NELLORE,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2024,DEWAS,MADHYA PRADESH,India,DEWAS,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2024,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,BBA (Business Analytics)
2025,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,Dubai,DUBAI,United Arab Emirates,KOLLAM,KERALA,INDIA,BBA (Business Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2025,FATEHABAD,HARYANA,India,FATEHABAD,HARYANA,INDIA,BBA (Business Analytics)
2025,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,KANPUR NAGAR,UTTAR PRADESH,India,KANPUR NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,KOLLAM,KERALA,India,KOLLAM,KERALA,INDIA,BBA (Business Analytics)
2025,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2025,WEST DELHI,DELHI,India,SUPAUL,BIHAR,INDIA,BBA (Business Analytics)
2025,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,THANE,MAHARASHTRA,India,KANNUR,KERALA,INDIA,BBA (Business Analytics)
2025,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,NAINITAL,UTTARAKHAND,India,NAINITAL,UTTARAKHAND,INDIA,BBA (Business Analytics)
2025,GANGANAGAR,RAJASTHAN,India,GANGANAGAR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,BBA (Business Analytics)
2025,RAJKOT,GUJARAT,India,RAJKOT,GUJARAT,INDIA,BBA (Business Analytics)
2025,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,BOKARO,BIHAR,India,BOKARO,BIHAR,INDIA,BBA (Business Analytics)
2025,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,BBA (Business Analytics)
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BBA (Business Analytics)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2025,KANKER,CHHATTISGARH,India,KANKER,CHHATTISGARH,INDIA,BBA (Business Analytics)
2025,BHARUCH,GUJARAT,India,BHARUCH,GUJARAT,INDIA,BBA (Business Analytics)
2025,SHAJAPUR,MADHYA PRADESH,India,SHAJAPUR,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2025,UDAIPUR,RAJASTHAN,India,UDAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,AMBALA,HARYANA,India,AMBALA,HARYANA,INDIA,BBA (Business Analytics)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,PURULIYA,WEST BENGAL,India,PURULIYA,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,RANGAREDDI,TELANGANA,India,RANGAREDDI,TELANGANA,INDIA,BBA (Business Analytics)
2025,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,BBA (Business Analytics)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,BBA (Business Analytics)
2025,WEST DELHI,DELHI,India,WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2025,BHAGALPUR,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2025,NORTH 24 PARGANAS,WEST BENGAL,India,UTTAR DINAJPUR,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,NORTH DELHI,DELHI,India,NORTH DELHI,DELHI,INDIA,BBA (Business Analytics)
2025,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,BBA (Business Analytics)
2025,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,BBA (Business Analytics)
2025,JALGAON,MAHARASHTRA,India,JALGAON,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,BBA (Business Analytics)
2025,SHAHJAHANPUR,UTTAR PRADESH,India,SHAHJAHANPUR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,RAIGAD,MAHARASHTRA,India,RAIGAD,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,BOKARO,BIHAR,India,BOKARO,BIHAR,INDIA,BBA (Business Analytics)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,SATARA,MAHARASHTRA,India,SATARA,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,AHMADNAGAR,MAHARASHTRA,India,AHMADNAGAR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,KARIMNAGAR,TELANGANA,India,KARIMNAGAR,TELANGANA,INDIA,BBA (Business Analytics)
2025,LUDHIANA,PUNJAB,India,LUDHIANA,PUNJAB,INDIA,BBA (Business Analytics)
2025,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,SHAJAPUR,MADHYA PRADESH,India,SHAJAPUR,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,PALI,RAJASTHAN,India,PALI,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,PANNA,MADHYA PRADESH,India,PANNA,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,KOLHAPUR,MAHARASHTRA,India,KOLHAPUR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BBA (Business Analytics)
2025,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BBA (Business Analytics)
2025,SEONI,MADHYA PRADESH,India,SEONI,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,KHERI,UTTAR PRADESH,India,KHERI,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,ALLAHABAD,UTTAR PRADESH,India,ALLAHABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,GOLAGHAT,ASSAM,India,GOLAGHAT,ASSAM,INDIA,BBA (Business Analytics)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,NORTH DELHI,DELHI,India,NORTH DELHI,DELHI,INDIA,BBA (Business Analytics)
2025,PATNA,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2025,PANNA,MADHYA PRADESH,India,PANNA,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,PURBI CHAMPARAN,BIHAR,India,PURBI CHAMPARAN,BIHAR,INDIA,BBA (Business Analytics)
2025,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,BBA (Business Analytics)
2025,KRISHNAGIRI,TAMILNADU,India,KRISHNAGIRI,TAMILNADU,INDIA,BBA (Business Analytics)
2025,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,BBA (Business Analytics)
2025,BHOPAL,MADHYA PRADESH,India,BHOPAL,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,GUNTUR,ANDHRA PRADESH,India,GUNTUR,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2025,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,BBA (Business Analytics)
2025,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,NAGPUR,MAHARASHTRA,India,NAGPUR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,GURDASPUR,PUNJAB,India,GURDASPUR,PUNJAB,INDIA,BBA (Business Analytics)
2025,NORTH GOA,GOA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,NORTH GOA,GOA,India,NORTH GOA,GOA,INDIA,BBA (Business Analytics)
2025,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2025,ALLAHABAD,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,HOSHIARPUR,PUNJAB,India,HOSHIARPUR,PUNJAB,INDIA,BBA (Business Analytics)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,BBA (Business Analytics)
2025,NAGPUR,MAHARASHTRA,India,NAGPUR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,DHANBAD,BIHAR,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2025,AZAMGARH,UTTAR PRADESH,India,AZAMGARH,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,SATNA,MADHYA PRADESH,India,SATNA,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,GANGANAGAR,RAJASTHAN,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,AMRAVATI,MAHARASHTRA,India,AMRAVATI,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,DADRA & NAGAR HAVELI,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,India,DADRA & NAGAR HAVELI,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,INDIA,BBA (Business Analytics)
2025,CHANDIGARH,CHANDIGARH,India,CHANDIGARH,CHANDIGARH,INDIA,BBA (Business Analytics)
2025,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,NAGPUR,MAHARASHTRA,India,NAGPUR,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,DURG,CHHATTISGARH,India,DURG,CHHATTISGARH,INDIA,BBA (Business Analytics)
2025,MANDI,HIMACHAL PRADESH,India,MANDI,HIMACHAL PRADESH,INDIA,BBA (Business Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2025,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,EAST GODAVARI,ANDHRA PRADESH,India,EAST GODAVARI,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2025,KODERMA,JHARKHAND,India,KODERMA,JHARKHAND,INDIA,BBA (Business Analytics)
2025,SOUTH GOA,GOA,India,SOUTH GOA,GOA,INDIA,BBA (Business Analytics)
2025,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,BBA (Business Analytics)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,KATNI,MADHYA PRADESH,India,KATNI,MADHYA PRADESH,INDIA,BBA (Business Analytics)
2025,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2025,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,KOPPAL,KARNATAKA,India,KOPPAL,KARNATAKA,INDIA,BBA (Business Analytics)
2025,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,BBA (Business Analytics)
2025,SOUTH GOA,GOA,India,SOUTH GOA,GOA,INDIA,BBA (Business Analytics)
2025,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2025,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,BBA (Business Analytics)
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BBA (Business Analytics)
2025,LUCKNOW,UTTAR PRADESH,India,LUCKNOW,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,RAIGAD,MAHARASHTRA,India,RANGAREDDI,TELANGANA,INDIA,BBA (Business Analytics)
2025,Veepanagandla,TELANGANA,India,Veepanagandla,TELANGANA,INDIA,BBA (Business Analytics)
2025,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,BBA (Business Analytics)
2025,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,BBA (Business Analytics)
2025,SURAT,GUJARAT,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,BBA (Business Analytics)
2025,WEST DELHI,DELHI,India,WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2025,GURGAON,HARYANA,India,YAMUNANAGAR,HARYANA,INDIA,BBA (Business Analytics)
2025,JALANDHAR,PUNJAB,India,JALANDHAR,PUNJAB,INDIA,BBA (Business Analytics)
2025,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,BBA (Business Analytics)
2025,CHENNAI,TAMILNADU,India,CHENNAI,TAMILNADU,INDIA,BBA (Business Analytics)
2025,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,BBA (Business Analytics)
2025,Ramagundam,TELANGANA,India,Ramagundam,TELANGANA,INDIA,BBA (Business Analytics)
2025,KRISHNA,ANDHRA PRADESH,India,KRISHNA,ANDHRA PRADESH,INDIA,BBA (Business Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2025,GHAZIABAD,UTTAR PRADESH,India,GHAZIABAD,UTTAR PRADESH,INDIA,BBA (Business Analytics)
2025,KODERMA,JHARKHAND,India,KODERMA,JHARKHAND,INDIA,BBA (Business Analytics)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,BBA (Business Analytics)
2025,TIRUCHIRAPALLI,TAMILNADU,India,TIRUCHIRAPALLI,TAMILNADU,INDIA,BBA (Business Analytics)
2025,GHAZIABAD,UTTAR PRADESH,India,PATNA,BIHAR,INDIA,BBA (Business Analytics)
2024,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,Bachelor of Business Administration (BBA)
2024,SOUTH GOA,GOA,India,BAREILLY,UTTAR PRADESH,INDIA,Bachelor of Business Administration (BBA)
2024,KOLKATA,WEST BENGAL,India,KOLKATA,WEST BENGAL,INDIA,Bachelor of Business Administration (BBA)
2024,YAVATMAL,MAHARASHTRA,India,YAVATMAL,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2024,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,Bachelor of Business Administration (BBA)
2024,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2024,HYDERABAD,TELANGANA,India,HYDERABAD,TELANGANA,INDIA,Bachelor of Business Administration (BBA)
2024,RAJKOT,GUJARAT,India,RAJKOT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2024,AHMEDABAD,GUJARAT,India,AHMEDABAD,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2024,NASIK,MAHARASHTRA,India,NASIK,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2024,PURBI SINGHBHUM,JHARKHAND,India,PURBI SINGHBHUM,JHARKHAND,INDIA,Bachelor of Business Administration (BBA)
2024,SHAJAPUR,MADHYA PRADESH,India,SHAJAPUR,MADHYA PRADESH,INDIA,Bachelor of Business Administration (BBA)
2024,NELLORE,ANDHRA PRADESH,India,NELLORE,ANDHRA PRADESH,INDIA,Bachelor of Business Administration (BBA)
2024,DHARWAD,KARNATAKA,India,DHARWAD,KARNATAKA,INDIA,Bachelor of Business Administration (BBA)
2024,RIYADH,RIYADH,Saudi Arabia,RIYADH,RIYADH,SAUDI ARABIA,Bachelor of Business Administration (BBA)
2024,HYDERABAD,ANDHRA PRADESH,India,HYDERABAD,ANDHRA PRADESH,INDIA,Bachelor of Business Administration (BBA)
2024,GURGAON,HARYANA,India,GURGAON,HARYANA,INDIA,Bachelor of Business Administration (BBA)
2024,MUMBAI SUBURBAN,MAHARASHTRA,India,MUMBAI SUBURBAN,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2024,KHURDA,ODISHA,India,KHURDA,ODISHA,INDIA,Bachelor of Business Administration (BBA)
2024,SALEM,TAMILNADU,India,SALEM,TAMILNADU,INDIA,Bachelor of Business Administration (BBA)
2024,PAPUMPARE,ARUNACHAL PRADESH,India,PAPUMPARE,ARUNACHAL PRADESH,INDIA,Bachelor of Business Administration (BBA)
2024,,TELANGANA,India,NIZAMABAD,TELANGANA,INDIA,Bachelor of Business Administration (BBA)
2024,VADODARA,GUJARAT,India,VADODARA,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2024,KARUR,TAMILNADU,India,MADURAI,TAMILNADU,INDIA,Bachelor of Business Administration (BBA)
2024,UDHAM SINGH NAGAR,UTTARAKHAND,India,UDHAM SINGH NAGAR,UTTARAKHAND,INDIA,Bachelor of Business Administration (BBA)
2024,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,INDIA,Bachelor of Business Administration (BBA)
2024,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,Bachelor of Business Administration (BBA)
2025,SOUTH-WEST DELHI,DELHI,India,SOUTH-WEST DELHI,DELHI,INDIA,Bachelor of Business Administration (BBA)
2025,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2025,DEHRA DUN,UTTARAKHAND,India,AHMEDABAD,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,RANCHI,JHARKHAND,India,RANCHI,JHARKHAND,INDIA,Bachelor of Business Administration (BBA)
2025,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,Bachelor of Business Administration (BBA)
2025,THANE,MAHARASHTRA,India,THANE,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2025,RAIPUR,CHHATTISGARH,India,RAIPUR,CHHATTISGARH,INDIA,Bachelor of Business Administration (BBA)
2025,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,NORTH 24 PARGANAS,WEST BENGAL,India,NORTH 24 PARGANAS,WEST BENGAL,INDIA,Bachelor of Business Administration (BBA)
2025,VARANASI,UTTAR PRADESH,India,PRATAPGARH,UTTAR PRADESH,INDIA,Bachelor of Business Administration (BBA)
2025,NIZAMABAD,TELANGANA,India,NIZAMABAD,TELANGANA,INDIA,Bachelor of Business Administration (BBA)
2025,SHAJAPUR,MADHYA PRADESH,India,SHAJAPUR,MADHYA PRADESH,INDIA,Bachelor of Business Administration (BBA)
2025,VADODARA,GUJARAT,India,VADODARA,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,RAJKOT,GUJARAT,India,RAJKOT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,JALGAON,MAHARASHTRA,India,JALGAON,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2025,NIZAMABAD,TELANGANA,India,NIZAMABAD,TELANGANA,INDIA,Bachelor of Business Administration (BBA)
2025,BANGALORE URBAN,KARNATAKA,India,BANGALORE URBAN,KARNATAKA,INDIA,Bachelor of Business Administration (BBA)
2025,NEW DELHI,DELHI,India,THIRUVANANTHAPURAM,KERALA,INDIA,Bachelor of Business Administration (BBA)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2025,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,BHARATPUR,RAJASTHAN,India,BHARATPUR,RAJASTHAN,INDIA,Bachelor of Business Administration (BBA)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,Bachelor of Business Administration (BBA)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,Bachelor of Business Administration (BBA)
2025,JAIPUR,RAJASTHAN,India,JAIPUR,RAJASTHAN,INDIA,Bachelor of Business Administration (BBA)
2025,PUNE,MAHARASHTRA,India,PUNE,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2025,UDIPI,KARNATAKA,India,UDIPI,KARNATAKA,INDIA,Bachelor of Business Administration (BBA)
2025,SURAT,GUJARAT,India,SURAT,GUJARAT,INDIA,Bachelor of Business Administration (BBA)
2025,PASCHIMI CHAMPARAN,BIHAR,India,PASCHIMI CHAMPARAN,BIHAR,INDIA,Bachelor of Business Administration (BBA)
2025,NARSIMHAPUR,MADHYA PRADESH,India,NARSIMHAPUR,MADHYA PRADESH,INDIA,Bachelor of Business Administration (BBA)
2025,WEST DELHI,DELHI,India,WEST DELHI,DELHI,INDIA,Bachelor of Business Administration (BBA)
2025,MEERUT,UTTAR PRADESH,India,MEERUT,UTTAR PRADESH,INDIA,Bachelor of Business Administration (BBA)
2025,AMRAVATI,MAHARASHTRA,India,AMRAVATI,MAHARASHTRA,INDIA,Bachelor of Business Administration (BBA)
2025,PUNE,MAHARASHTRA,India,BIDAR,KARNATAKA,INDIA,Bachelor of Business Administration (BBA)
2025,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,INDIA,Bachelor of Business Administration (BBA)
2019,SAHIBZADA AJIT SINGH NAGA,PUNJAB,India,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA,BCom (Financial Analytics)
2019,PASCHIMI SINGHBHUM,JHARKHAND,India,PASCHIMI SINGHBHUM,JHARKHAND,INDIA,BCom (Financial Analytics)
2019,NEW DELHI,DELHI,India,NEW DELHI,DELHI,INDIA,BCom (Financial Analytics)
2019,KOZHIKODE,KERALA,India,KOZHIKODE,KERALA,INDIA,BCom (Financial Analytics)
2019,SONITPUR,ASSAM,India,SONITPUR,ASSAM,INDIA,BCom (Financial Analytics)
2019,THRISSUR,KERALA,India,THRISSUR,KERALA,INDIA,BCom (Financial Analytics)
2019,PALAKKAD,KERALA,India,PALAKKAD,KERALA,INDIA,BCom (Financial Analytics)
2019,ERNAKULAM,KERALA,India,ERNAKULAM,KERALA,INDIA,BCom (Financial Analytics)
2019,DEHRA DUN,UTTARAKHAND,India,DEHRA DUN,UTTARAKHAND,INDIA,BCom (Financial Analytics)
2019,HAORA,WEST BENGAL,India,HAORA,WEST BENGAL,INDIA,BCom (Financial Analytics)
2019,SAHIBZADA AJIT SINGH NAGA,PUNJAB,India,SAHIBZADA AJIT SINGH NAGAR,PUNJAB,INDIA,BCom (Financial Analytics)
